# 2pts measurement, sourcing 1mA
# index	time	T_plat(K)	T_samp(K)	V(V)
348	403.143	73.27	72.276	0.2590806
349	404.295	73.27	72.276	0.2590283
350	405.444	73.488	72.489	0.2589921
351	406.594	73.488	72.489	0.2589224
352	407.744	73.704	72.701	0.2588807
353	408.893	73.704	72.701	0.2588083
354	410.039	73.92	72.912	0.258759
355	411.189	73.92	72.912	0.2587231
356	412.342	74.135	73.123	0.2586814
357	413.493	74.135	73.123	0.2586406
358	414.643	74.349	73.332	0.2585827
359	415.827	74.349	73.332	0.25854
360	416.981	74.563	73.541	0.2585153
361	418.129	74.563	73.541	0.258452
362	419.28	74.776	73.749	0.2584136
363	420.43	74.776	73.749	0.2583663
364	421.589	74.988	73.956	0.2583261
365	422.742	74.988	73.956	0.2582515
366	423.891	75.199	74.163	0.2582135
367	425.04	75.199	74.163	0.2581652
368	426.192	75.41	74.369	0.2581563
369	427.344	75.41	74.369	0.2581079
370	428.507	75.655	74.575	0.2580638
371	429.692	75.655	74.575	0.2579935
372	430.843	75.865	74.78	0.2579394
373	431.996	75.865	74.78	0.2579255
374	433.157	76.073	74.984	0.2578754
375	434.311	76.073	74.984	0.2578269
376	435.476	76.282	75.188	0.2578143
377	436.643	76.282	75.188	0.2577787
378	437.792	76.489	75.391	0.2577723
379	438.957	76.489	75.391	0.2577127
380	440.108	76.697	75.594	0.2576731
381	441.261	76.697	75.594	0.2576186
382	442.414	76.903	75.796	0.2575868
383	443.596	76.903	75.796	0.2575689
384	444.778	77.109	75.997	0.2574979
385	445.927	77.109	75.997	0.2574885
386	447.077	77.314	76.198	0.2574254
387	448.232	77.314	76.198	0.257397
388	449.383	77.519	76.398	0.257381
389	450.534	77.519	76.398	0.2573256
390	451.684	77.723	76.598	0.2573087
391	452.835	77.723	76.598	0.2572348
392	453.996	77.925	76.798	0.257197
393	455.145	77.925	76.798	0.2571716
394	456.296	78.127	76.997	0.2571197
395	457.446	78.127	76.997	0.2570571
396	458.595	78.329	77.196	0.2570346
397	459.749	78.329	77.196	0.2569814
398	460.9	78.529	77.394	0.2569339
399	462.081	78.529	77.394	0.2569318
400	463.239	78.763	77.592	0.2569009
401	464.397	78.763	77.592	0.2568461
402	465.542	78.961	77.788	0.2567942
403	466.697	78.961	77.788	0.2567447
404	467.848	79.159	77.984	0.2567407
405	468.996	79.159	77.984	0.2566804
406	470.146	79.357	78.179	0.2566254
407	471.297	79.357	78.179	0.2566168
408	472.447	79.521	78.373	0.2566009
409	473.6	79.521	78.373	0.2565822
410	474.765	79.75	78.567	0.2565663
411	475.916	79.75	78.567	0.2565337
412	477.066	79.946	78.76	0.2564931
413	478.213	79.946	78.76	0.2564944
414	479.362	80.141	78.952	0.2564439
415	480.529	80.141	78.952	0.2564034
416	481.681	80.335	79.144	0.2563961
417	482.834	80.335	79.144	0.25638
418	483.983	80.497	79.335	0.2563618
419	485.137	80.497	79.335	0.2563401
420	486.288	80.722	79.526	0.2563302
421	487.439	80.722	79.526	0.2563413
422	488.592	80.914	79.716	0.2563241
423	489.759	80.914	79.716	0.2563637
424	490.923	81.106	79.905	0.2563073
425	492.088	81.106	79.905	0.2563255
426	493.239	81.299	80.094	0.2562695
427	494.392	81.299	80.094	0.2562447
428	495.557	81.489	80.283	0.2562557
429	496.712	81.489	80.283	0.2562197
430	497.862	81.711	80.564	0.2561665
431	499.013	81.711	80.564	0.2561426
432	500.192	81.902	80.751	0.2560949
433	501.344	81.902	80.751	0.2560578
434	502.497	82.091	80.938	0.2560237
435	503.68	82.091	80.938	0.2559822
436	504.829	82.28	81.124	0.2559367
437	505.982	82.28	81.124	0.255889
438	507.132	82.47	81.309	0.2558178
439	508.313	82.47	81.309	0.2557703
440	509.475	82.658	81.402	0.2557244
441	510.641	82.658	81.402	0.2556853
442	511.805	82.846	81.679	0.2556452
443	512.954	82.846	81.679	0.2556025
444	514.104	83.033	81.864	0.2555535
445	515.255	83.033	81.864	0.2555191
446	516.406	83.22	82.048	0.2554697
447	517.562	83.22	82.048	0.2554334
448	518.713	83.407	82.231	0.2553809
449	519.864	83.407	82.231	0.2553315
450	521.016	83.593	82.414	0.2553021
451	522.178	83.593	82.414	0.2552606
452	523.327	83.779	82.597	0.2552112
453	524.477	83.779	82.597	0.2551767
454	525.643	83.965	82.779	0.2551396
455	526.865	84.149	82.961	0.2550845
456	528.024	84.149	82.961	0.2550398
457	529.177	84.335	83.143	0.2549995
458	530.342	84.335	83.143	0.2549665
459	531.525	84.55	83.324	0.254917
460	532.71	84.55	83.324	0.2548757
461	533.879	84.734	83.506	0.2548332
462	535.046	84.734	83.506	0.2547905
463	536.212	84.887	83.686	0.2547483
464	537.377	84.887	83.686	0.2547054
465	538.544	85.102	83.866	0.2546599
466	539.709	85.102	83.866	0.2546161
467	540.875	85.287	83.956	0.2545778
468	542.029	85.287	83.956	0.2545238
469	543.197	85.469	84.226	0.2544838
470	544.366	85.469	84.226	0.2544402
471	545.529	85.652	84.405	0.2543947
472	546.698	85.652	84.405	0.2543472
473	547.864	85.833	84.584	0.2542872
474	549.032	85.833	84.584	0.254247
475	550.201	86.015	84.763	0.2541876
476	551.368	86.015	84.763	0.2541517
477	552.564	86.196	84.942	0.2541153
478	553.733	86.196	84.942	0.2540499
479	554.899	86.376	85.121	0.2539961
480	556.052	86.376	85.121	0.2539594
