# 4pts measurement, sourcing 25 µA
# index	time	T_plat(K)	T_samp(K)	V(V)
230	264.504	6.227	6.244	1.480392e-05
231	265.649	6.244	6.267	1.499357e-05
232	266.797	6.244	6.267	1.540849e-05
233	267.945	6.257	6.29	1.562184e-05
234	269.093	6.257	6.29	1.510025e-05
235	270.241	6.272	6.316	1.523062e-05
236	271.392	6.272	6.316	1.54796e-05
237	272.537	6.296	6.331	1.538475e-05
238	273.686	6.296	6.331	1.499357e-05
239	274.83	6.323	6.342	1.555071e-05
240	275.979	6.323	6.342	1.552698e-05
241	277.128	6.343	6.364	1.57403e-05
242	278.274	6.343	6.364	1.513583e-05
243	279.424	6.356	6.385	1.530179e-05
244	280.57	6.356	6.385	1.570478e-05
245	281.718	6.37	6.412	1.566921e-05
246	282.874	6.37	6.412	1.575221e-05
247	284.021	6.397	6.43	1.524253e-05
248	285.17	6.397	6.43	1.500545e-05
249	286.318	6.419	6.442	1.476834e-05
250	287.467	6.419	6.442	1.570479e-05
251	288.614	6.441	6.455	1.59656e-05
252	289.765	6.441	6.455	1.584703e-05
253	290.916	6.459	6.48	1.56337e-05
254	292.079	6.459	6.48	1.562181e-05
255	293.236	6.485	6.508	1.598929e-05
256	294.387	6.485	6.508	1.527804e-05
257	295.541	6.502	6.53	1.525439e-05
258	296.691	6.502	6.53	1.543212e-05
259	297.84	6.515	6.543	1.534917e-05
260	298.991	6.515	6.543	1.537286e-05
261	300.155	6.531	6.555	1.5527e-05
262	301.313	6.531	6.555	1.564552e-05
263	302.467	6.553	6.574	1.572852e-05
264	303.614	6.553	6.574	1.630934e-05
265	304.762	6.58	6.6	1.594191e-05
266	305.915	6.58	6.6	1.53255e-05
267	307.075	6.6	6.601	1.539657e-05
268	308.227	6.6	6.601	1.64042e-05
269	309.377	6.615	6.643	1.531362e-05
270	310.529	6.615	6.643	1.581151e-05
271	311.679	6.63	6.655	1.528995e-05
272	312.827	6.63	6.655	1.523067e-05
273	313.977	6.653	6.672	1.570483e-05
274	315.129	6.653	6.672	1.598928e-05
275	316.282	6.68	6.699	1.56574e-05
276	317.429	6.68	6.699	1.603673e-05
277	318.577	6.702	6.727	1.556259e-05
278	319.728	6.702	6.727	1.576407e-05
279	320.879	6.716	6.744	1.600118e-05
280	322.027	6.716	6.744	1.60011e-05
281	323.176	6.729	6.755	1.585892e-05
282	324.327	6.729	6.755	1.626194e-05
283	325.478	6.75	6.774	1.562184e-05
284	326.629	6.75	6.774	1.570483e-05
285	327.781	6.775	6.794	1.56574e-05
286	328.935	6.775	6.794	1.627384e-05
287	330.088	6.799	6.821	1.596557e-05
288	331.239	6.799	6.821	1.600116e-05
289	332.385	6.81	6.839	1.613151e-05
290	333.537	6.81	6.839	1.608414e-05
291	334.688	6.821	6.847	1.611971e-05
292	335.839	6.821	6.847	1.52662e-05
293	336.99	6.839	6.859	1.623822e-05
294	338.142	6.839	6.859	1.639235e-05
295	339.298	6.865	6.882	1.623826e-05
296	340.452	6.865	6.882	1.64872e-05
297	341.605	6.892	6.911	1.693767e-05
298	342.757	6.892	6.911	1.593005e-05
299	343.906	6.912	6.937	1.672429e-05
300	345.052	6.912	6.937	1.648717e-05
301	346.204	6.936	6.963	1.636863e-05
302	347.355	6.936	6.963	1.634494e-05
303	348.508	6.96	6.99	1.6748e-05
304	349.656	6.96	6.99	1.719841e-05
305	350.803	6.975	7.005	1.659388e-05
306	351.952	6.975	7.005	1.681911e-05
307	353.098	6.988	7.016	1.703249e-05
308	354.242	6.988	7.016	1.672425e-05
309	355.386	7.007	7.032	1.702062e-05
310	356.531	7.007	7.032	1.69376e-05
311	357.677	7.033	7.059	1.721027e-05
312	358.823	7.033	7.059	1.68428e-05
313	359.972	7.042	7.087	1.706801e-05
314	361.117	7.042	7.087	1.698506e-05
315	362.714	7.074	7.105	1.782661e-05
316	364.005	7.085	7.114	1.781483e-05
317	365.154	7.085	7.114	1.786218e-05
318	366.301	7.105	7.13	1.818228e-05
319	367.447	7.105	7.13	1.800448e-05
320	368.597	7.132	7.156	1.85379e-05
321	369.748	7.132	7.156	1.827713e-05
322	370.892	7.16	7.186	1.883426e-05
323	372.039	7.16	7.186	1.860903e-05
324	373.184	7.178	7.208	1.872755e-05
325	374.328	7.178	7.208	1.8609e-05
326	375.518	7.186	7.216	1.894092e-05
327	376.661	7.186	7.216	1.930841e-05
328	377.804	7.195	7.221	1.965208e-05
329	378.948	7.195	7.221	1.975884e-05
330	380.111	7.219	7.242	1.922541e-05
331	381.256	7.219	7.242	2.006708e-05
332	382.401	7.248	7.272	2.024488e-05
333	383.545	7.248	7.272	2.052933e-05
334	384.692	7.271	7.3	2.062418e-05
335	385.834	7.271	7.3	1.975885e-05
336	386.983	7.283	7.314	2.157246e-05
337	388.128	7.283	7.314	2.138285e-05
338	389.276	7.291	7.319	2.105093e-05
339	390.436	7.291	7.319	2.188069e-05
340	391.583	7.307	7.33	2.163176e-05
341	392.728	7.307	7.33	2.267484e-05
342	393.879	7.336	7.359	2.24734e-05
343	395.027	7.336	7.359	2.235488e-05
344	396.179	7.358	7.385	2.399066e-05
345	397.325	7.358	7.385	2.222443e-05
346	398.47	7.359	7.397	2.368252e-05
347	399.618	7.359	7.397	2.465439e-05
348	400.762	7.388	7.401	2.364694e-05
349	401.91	7.388	7.401	2.538943e-05
350	403.069	7.412	7.413	2.444113e-05
351	404.213	7.412	7.413	2.588731e-05
352	405.359	7.425	7.442	2.758243e-05
353	406.51	7.425	7.442	2.57806e-05
354	407.658	7.435	7.472	2.868481e-05
355	408.812	7.435	7.472	2.84596e-05
356	409.963	7.471	7.501	2.79973e-05
357	411.13	7.471	7.501	3.231212e-05
358	412.276	7.488	7.509	2.899304e-05
359	413.426	7.488	7.509	3.258479e-05
360	414.574	7.515	7.517	3.358049e-05
361	415.722	7.515	7.517	3.334333e-05
362	416.873	7.529	7.539	3.758706e-05
363	418.017	7.529	7.539	3.42087e-05
364	419.161	7.54	7.571	3.893846e-05
365	420.304	7.54	7.571	4.133292e-05
366	421.449	7.562	7.604	3.988671e-05
367	422.596	7.562	7.604	4.680944e-05
368	423.745	7.594	7.622	4.331255e-05
369	424.889	7.594	7.622	4.880087e-05
370	426.036	7.624	7.629	5.417067e-05
371	427.183	7.624	7.629	4.96068e-05
372	428.333	7.642	7.646	6.116436e-05
373	429.476	7.642	7.646	5.427736e-05
374	430.615	7.655	7.677	6.320333e-05
375	431.76	7.655	7.677	7.399034e-05
376	432.9	7.669	7.71	6.551484e-05
377	434.051	7.669	7.71	8.431511e-05
378	435.195	7.697	7.731	7.378884e-05
379	436.341	7.697	7.731	8.589171e-05
380	437.488	7.728	7.738	0.0001038029
381	438.629	7.728	7.738	8.904482e-05
382	439.773	7.748	7.75	0.0001163087
383	440.919	7.748	7.75	0.0001054505
384	442.065	7.762	7.779	0.000121963
385	443.237	7.762	7.779	0.0001493337
386	444.383	7.775	7.813	0.0001238595
387	445.526	7.775	7.813	0.0001605948
388	446.674	7.799	7.837	0.0001559481
389	447.834	7.799	7.837	0.000162456
390	448.982	7.829	7.847	0.0002077259
391	450.129	7.829	7.847	0.0001737527
392	451.275	7.856	7.856	0.0002175766
393	452.426	7.856	7.856	0.0002279487
394	453.579	7.868	7.878	0.0002199236
395	454.723	7.868	7.878	0.0002798211
396	455.869	7.898	7.911	0.0002336502
397	457.014	7.898	7.911	0.0002817416
398	458.158	7.914	7.937	0.0003060064
399	459.303	7.914	7.937	0.0002847049
400	460.45	7.921	7.948	0.0003510513
401	461.599	7.921	7.948	0.0003036592
402	462.75	7.933	7.953	0.000350897
403	463.897	7.933	7.953	0.0003925989
404	465.051	7.958	7.969	0.0003503164
405	466.202	7.958	7.969	0.0004249125
406	467.346	7.988	7.999	0.0003876915
407	468.493	7.988	7.999	0.0004268803
408	469.642	8.008	8.029	0.0004802943
409	470.788	8.008	8.029	0.0004265484
410	471.932	8.016	8.043	0.000502129
411	473.101	8.016	8.043	0.000485901
412	474.245	8.026	8.048	0.0005016906
413	475.39	8.026	8.048	0.000564824
414	476.535	8.049	8.062	0.0005064674
415	477.685	8.049	8.062	0.0005771639
416	478.831	8.08	8.089	0.0005755756
417	479.982	8.08	8.089	0.000579689
418	481.129	8.105	8.122	0.0006415069
419	482.274	8.105	8.122	0.0005892071
420	483.421	8.117	8.143	0.0006494016
421	484.567	8.117	8.143	0.0006618716
422	485.713	8.125	8.15	0.0006534795
423	486.862	8.125	8.15	0.0007105558
424	488.008	8.146	8.159	0.0006691383
425	489.155	8.146	8.159	0.0007161034
426	490.304	8.176	8.185	0.0007386612
427	491.451	8.176	8.185	0.0007191976
428	492.595	8.205	8.218	0.0007687107
429	493.746	8.205	8.218	0.0007348325
430	494.892	8.217	8.241	0.0007684497
431	496.048	8.217	8.241	0.0007944343
432	497.196	8.224	8.251	0.000769825
433	498.344	8.224	8.251	0.0008135306
434	499.491	8.24	8.257	0.0007980726
435	500.635	8.24	8.257	0.0008165654
436	501.793	8.268	8.277	0.0008480132
437	502.934	8.268	8.277	0.0008204047
438	504.079	8.3	8.31	0.0008607448
439	505.224	8.3	8.31	0.0008508823
440	506.376	8.322	8.343	0.0008602584
441	507.518	8.322	8.343	0.0008920276
442	508.659	8.338	8.357	0.0008635419
443	509.805	8.338	8.357	0.0008993171
444	510.951	8.364	8.388	0.0008942907
445	512.098	8.364	8.388	0.0008993292
446	513.243	8.377	8.405	0.0009286196
447	514.387	8.377	8.405	0.0009031105
448	515.533	8.386	8.403	0.0009356379
449	516.678	8.386	8.403	0.0009341441
450	517.82	8.403	8.423	0.000936432
451	518.966	8.403	8.423	0.0009639566
452	520.113	8.431	8.449	0.000939573
453	521.256	8.431	8.449	0.0009697651
454	522.402	8.461	8.482	0.0009713761
455	523.547	8.461	8.482	0.0009710692
456	524.708	8.479	8.507	0.0009985219
457	525.854	8.479	8.507	0.0009762727
458	526.998	8.488	8.516	0.001001841
459	528.145	8.488	8.516	0.001010293
460	529.292	8.502	8.524	0.001003169
461	530.44	8.502	8.524	0.001031879
462	531.588	8.529	8.546	0.001011728
463	532.735	8.529	8.546	0.0010331
464	533.883	8.559	8.577	0.001046483
465	535.029	8.559	8.577	0.001035483
466	536.173	8.583	8.609	0.001062948
467	537.321	8.583	8.609	0.001047301
468	538.471	8.594	8.623	0.00106494
469	539.616	8.594	8.623	0.001080658
470	540.758	8.605	8.629	0.0010666
471	541.909	8.605	8.629	0.001091908
472	543.055	8.628	8.646	0.001081535
473	544.199	8.628	8.646	0.001093425
474	545.341	8.658	8.676	0.001109285
475	546.487	8.658	8.676	0.001094443
476	547.632	8.684	8.707	0.001118093
477	548.775	8.684	8.707	0.00110823
478	549.922	8.695	8.724	0.001117393
479	551.077	8.695	8.724	0.001133622
480	552.221	8.7	8.718	0.001117595
481	553.366	8.7	8.718	0.001139406
482	554.515	8.718	8.737	0.001135554
483	555.659	8.718	8.737	0.001140496
484	556.806	8.746	8.763	0.001157803
485	557.955	8.746	8.763	0.001142914
486	559.098	8.777	8.798	0.001163197
487	560.243	8.777	8.798	0.00116232
488	561.389	8.788	8.824	0.001164181
489	562.537	8.788	8.824	0.001181476
490	563.686	8.818	8.834	0.001167085
491	564.832	8.818	8.834	0.001182804
492	565.983	8.838	8.837	0.001184996
493	567.129	8.838	8.837	0.001181049
494	568.275	8.846	8.855	0.001197762
495	569.425	8.846	8.855	0.001185316
496	570.57	8.856	8.886	0.001200382
497	571.721	8.856	8.886	0.001206215
498	572.879	8.877	8.916	0.001198818
499	574.027	8.877	8.916	0.001216575
500	575.187	8.907	8.93	0.00120753
501	576.334	8.907	8.93	0.00121686
502	577.484	8.936	8.937	0.001225844
503	578.628	8.936	8.937	0.001217891
504	579.775	8.951	8.967	0.0012308
505	580.921	8.951	8.967	0.001224992
506	582.074	8.956	8.98	0.001230812
507	583.22	8.956	8.98	0.001240224
508	584.369	8.973	9.012	0.00123176
